Id,WnvPresent
1,0.000511086604092
2,0.000187816403923
3,0.000511086604092
4,0.000511086604092
5,8.7472544692e-05
6,0.000511086604092
7,0.000511086604092
8,0.000511086604092
9,0.000300131534459
10,0.000140882955748
11,0.000300131534459
12,0.000300131534459
13,4.0671453462e-05
14,0.000300131534459
15,0.000300131534459
16,0.000300131534459
17,0.000544006063137
18,0.000199917936698
19,0.000544006063137
20,0.000544006063137
21,9.31092508836e-05
22,0.000544006063137
23,0.000544006063137
24,0.000544006063137
25,0.000518547836691
26,0.000243436079472
27,0.000518547836691
28,0.000518547836691
29,7.02828838257e-05
30,0.000518547836691
31,0.000518547836691
32,0.000518547836691
33,0.000396238872781
34,0.000186005534488
35,0.000396238872781
36,0.000396238872781
37,5.36996558367e-05
38,0.000396238872781
39,0.000396238872781
40,0.000396238872781
41,0.000396238872781
42,0.000186005534488
43,0.000396238872781
44,0.000396238872781
45,5.36996558367e-05
46,0.000396238872781
47,0.000396238872781
48,0.000396238872781
49,0.000396238872781
50,0.000186005534488
51,0.000396238872781
52,0.000396238872781
53,5.36996558367e-05
54,0.000396238872781
55,0.000396238872781
56,0.000396238872781
57,0.00040855066618
58,0.000191786282812
59,0.00040855066618
60,0.00040855066618
61,5.53687823412e-05
62,0.00040855066618
63,0.00040855066618
64,0.00040855066618
65,0.000518547836691
66,0.000243436079472
67,0.000518547836691
68,0.000518547836691
69,7.02828838257e-05
70,0.000518547836691
71,0.000518547836691
72,0.000518547836691
73,0.00115693302359
74,0.000543314032257
75,0.00115693302359
76,0.00115693302359
77,0.000152737309691
78,0.00115693302359
79,0.00115693302359
80,0.00115693302359
81,0.000396238872781
82,0.000186005534488
83,0.000396238872781
84,0.000396238872781
85,5.36996558367e-05
86,0.000396238872781
87,0.000396238872781
88,0.000396238872781
89,0.000849162694067
90,0.000398715084884
91,0.000849162694067
92,0.000849162694067
93,0.000115126858873
94,0.000849162694067
95,0.000849162694067
96,0.000849162694067
97,0.00077353900997
98,0.000363192200894
99,0.00077353900997
100,0.00077353900997
101,0.00010486717656
102,0.00077353900997
103,0.00077353900997
104,0.00077353900997
105,0.000363163126167
106,0.000170475861523
107,0.000363163126167
108,0.000363163126167
109,4.92157050758e-05
110,0.000363163126167
111,0.000363163126167
112,0.000363163126167
113,0.000415706308559
114,0.000152756256284
115,0.000415706308559
116,0.000415706308559
117,5.63389512536e-05
118,0.000415706308559
119,0.000415706308559
120,0.000415706308559
121,0.000204255542485
122,9.58734017331e-05
123,0.000204255542485
124,0.000204255542485
125,2.76768005278e-05
126,0.000204255542485
127,0.000204255542485
128,0.000204255542485
129,0.000310137373162
130,0.000145580372191
131,0.000310137373162
132,0.000310137373162
133,4.20277283411e-05
134,0.000310137373162
135,0.000310137373162
136,0.000310137373162
137,0.000654214120004
138,0.000307147187414
139,0.000654214120004
140,0.000654214120004
141,8.86812194949e-05
142,0.000654214120004
143,0.000654214120004
144,0.000654214120004
145,0.000544006063137
